"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"TicketNetwork",,"10678418","Concerts (2012 Festivals)","Check out the 2012 Music Festivals!","Festivals, Festival, Rockfest, superfest, fest, bonnaroo, summerfest, bamboozle, spring, summer, music, tickets, tour, fun, bands, we fest, lollapalooza, outside lands festival, v festival, leeds festival, austin city limits festival, iHeartRadio Music Festival, Essence","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-10678418-1405698138000"" target=""_blank"">2012 Music Festivals</a><img src=""http://www.awltovhc.com/image-7839687-10678418-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-16151170?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-10678418-1405698138000","Product","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"10698447","Concerts - Jerry Seinfeld","Jerry Seinfeld Tickets on TicketNetwork.com","Jerry Seinfeld Tickets, seats, cheap, comedy, concerts","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.jdoqocy.com/click-7839687-10698447-1405698138000"" target=""_blank"">Jerry Seinfeld Tickets</a><img src=""http://www.lduhtrp.net/image-7839687-10698447-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151171?target=_blank&mouseover=N""></script>","http://www.kqzyfj.com/click-7839687-10698447-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"10704011","Concerts (Jim Gaffigan)","Jim Gaffigan Tickets","Jim Gaffigan Tickets, seats, cheap, concerts, comedy, comedians, funny, pale","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-10704011-1405698138000"" target=""_blank"">Jim Gaffigan Tickets</a><img src=""http://www.ftjcfx.com/image-7839687-10704011-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151172?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-10704011-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11363654","Concerts - Uproar Festival","Uproar Festival","Uproar Festival, festival, uproar, music, concert, live music, fun, entertainment, alice chains, janes addiction, coheed and cambria","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.kqzyfj.com/click-7839687-11363654-1405698138000"" target=""_blank"">Uproar Festival Tickets</a><img src=""http://www.awltovhc.com/image-7839687-11363654-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151173?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-11363654-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11329663","Concertrs - Kenny Chesney","Buy Tickets to see Kenny Chesney Live!","Kenny Chesney, Concert, country, tickets, fun,","Banner","N/A","N/A","18-Jul-2014","<a href=""http://www.jdoqocy.com/click-7839687-11329663-1405698138000"" target=""_blank""> <img src=""http://www.tqlkg.com/image-7839687-11329663-1405698138000"" width=""250"" height=""250"" alt=""Buy Tickets to see Kenny Chesney Live!"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151174?target=_blank&mouseover=N""></script>","http://www.kqzyfj.com/click-7839687-11329663-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketLiquidator",,"10906698","Discount Concert Tickets","Everyone wants to see concerts this year, and there are some real heavyweights on tour. Make your visitors click by using this strong call to action banner for concert tickets.","concert tickets, tickets, concert tour dates, concert schedules, cheap tickets, event tickets, music festivals, concert tours, live music, live concert tickets","Banner","0.00 € EUR","N/A","21-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-10906698-1405955857000"" target=""_blank""> <img src=""http://www.awltovhc.com/image-7839687-10906698-1405955857000"" width=""150"" height=""150"" alt=""Cheap Concerts"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151175?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-10906698-1405955857000","Sale/Discount","","","","Events","2916100","Active","English","No"
"TicketNetwork",,"11008958","Concerts - Madonna - 120 x 90 Rotating","Buy Madonna Tickets","Madonna, Tickets, tour, concert, music","Banner","N/A","N/A","18-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-11008958-1405698138000"" target=""_blank""> <img src=""http://www.awltovhc.com/image-7839687-11008958-1405698138000"" width=""120"" height=""90"" alt=""Buy Madonna Tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151176?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-11008958-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11053427","Concerts - One Direction - 120 x 240","Buy One Direction Tickets","One Direction, Concert, Tour, Tickets, Britsh invasion,  Up All Night Tour","Banner","N/A","N/A","18-Jul-2014","<a href=""http://www.kqzyfj.com/click-7839687-11053427-1405698138000"" target=""_blank""> <img src=""http://www.lduhtrp.net/image-7839687-11053427-1405698138000"" width=""120"" height=""240"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151177?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-11053427-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11071044","Concert - Carrie Underwood - 120 x 240","Get Your Carrie Underwood Tickets","Carrie Underwood, Concert, Tour, Tickets, American Idol","Banner","N/A","N/A","18-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-11071044-1405698138000"" target=""_blank""> <img src=""http://www.tqlkg.com/image-7839687-11071044-1405698138000"" width=""120"" height=""240"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151178?target=_blank&mouseover=N""></script>","http://www.dpbolvw.net/click-7839687-11071044-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11144497","Mobile - Concerts - General - 300 x 50","Buy Concerts Tickets","Concert, Tickets, Tour","Banner","0.00 € EUR","N/A","18-Jul-2014","<a href=""http://www.jdoqocy.com/click-7839687-11144497-1405698138000"" target=""_blank""> <img src=""http://www.ftjcfx.com/image-7839687-11144497-1405698138000"" width=""300"" height=""50"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151179?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-11144497-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11464965","Concerts - Florida Georgia Line","Florida Georgia Line Tickets at TicketNetwork.com","Florida Georgia Line, tickets, music, fun","Text Link","16.41 € EUR","N/A","18-Jul-2014","<a href=""http://www.kqzyfj.com/click-7839687-11464965-1405698138000"" target=""_blank"">Florida Georgia Line Tickets</a><img src=""http://www.lduhtrp.net/image-7839687-11464965-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151180?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-11464965-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11492151","Concerts - Britney Spears","Britney Spears Tickets at TicketNetwork.com","Britney Spears, tickets, music, fun, Las Vegas","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.kqzyfj.com/click-7839687-11492151-1405698138000"" target=""_blank"">Britney Spears Tickets</a><img src=""http://www.lduhtrp.net/image-7839687-11492151-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151181?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-11492151-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11163598","Concerts - Paul McCartney","Paul McCartney tickets at TicketNetwork.com","Paul McCartney, tickets, concert, tour, rock, Beatles","Text Link","0.00 € EUR","N/A","18-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-11163598-1405698138000"" target=""_blank"">Paul McCartney Tickets</a><img src=""http://www.ftjcfx.com/image-7839687-11163598-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151182?target=_blank&mouseover=N""></script>","http://www.kqzyfj.com/click-7839687-11163598-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"10689264","Concerts - Daughtry","Daughtry Tickets on TicketNetwork.com","Daughtry Tickets, seats, cheap, concerts, music, american idol, rock, pop","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.kqzyfj.com/click-7839687-10689264-1405698138000"" target=""_blank"">Daughtry Tickets</a><img src=""http://www.awltovhc.com/image-7839687-10689264-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151183?target=_blank&mouseover=N""></script>","http://www.dpbolvw.net/click-7839687-10689264-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11323135","Concerts - Marilyn Manson & Alice Cooper","Marilyn Manson & Alice Cooper tickets at TicketNetwork.com","Marilyn Manson & Alice Cooper, Manson, Cooper, Marilyn Manson, Alice Cooper, fun, concerts, rock, shows, tickets","Text Link","N/A","N/A","18-Jul-2014","<a href=""http://www.jdoqocy.com/click-7839687-11323135-1405698138000"" target=""_blank"">Marilyn Manson & Alice Cooper Tickets</a><img src=""http://www.tqlkg.com/image-7839687-11323135-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151184?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-11323135-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketLiquidator",,"11664601","ZZ Top","ZZ Top Tickets","ZZ Top, ZZ Top Tickets, ZZ Top Concert, ZZ Top Show","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-11664601-1405955857000"" target=""_blank"">ZZ Top Tickets</a><img src=""http://www.tqlkg.com/image-7839687-11664601-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151185?target=_blank&mouseover=N""></script>","http://www.kqzyfj.com/click-7839687-11664601-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11664574","Fall Out Boy","Fall Out Boy Tickets","Fall Out Boy, Fall Out Boy Tickets, Fall Out Boy Tour, FOB, FOB Tour, Fall Out Boy Concert","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.kqzyfj.com/click-7839687-11664574-1405955857000"" target=""_blank"">Fall Out Boy Tickets</a><img src=""http://www.awltovhc.com/image-7839687-11664574-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151186?target=_blank&mouseover=N""></script>","http://www.dpbolvw.net/click-7839687-11664574-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11975073","The Who","Find The Who tickets at Ticket Liquidator.","The Who, The Who tickets, The Who tour, The Who concert, The Who music","Banner","N/A","N/A","16-Oct-2014","<a href=""http://www.jdoqocy.com/click-7839687-11975073-1413471097000"" target=""_blank""> <img src=""http://www.awltovhc.com/image-7839687-11975073-1413471097000"" width=""210"" height=""125"" alt=""The Who tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-16151187?target=_blank&mouseover=N""></script>","http://www.dpbolvw.net/click-7839687-11975073-1413471097000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11975075","The Who","Find The Who tickets at Ticket Liquidator.","The Who, The Who tickets, The Who tour, The Who concert, The Who music","Text Link","N/A","N/A","16-Oct-2014","Find <a href=""http://www.jdoqocy.com/click-7839687-11975075-1413471134000"" target=""_blank"">The Who tickets</a> now.<img src=""http://www.awltovhc.com/image-7839687-11975075-1413471134000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151188?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-11975075-1413471134000","N/A","","","","Events","2916100","Active","English","No"
"TicketNetwork",,"11007251","Concerts - Country Music Festival CMA - 88 x 31","Buy Country Music Festival tickets","Country Music Festival, tickets, country music, Nashville","Banner","N/A","N/A","18-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-11007251-1405698138000"" target=""_blank""> <img src=""http://www.awltovhc.com/image-7839687-11007251-1405698138000"" width=""88"" height=""31"" alt=""Buy Country Music Festival tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151189?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-11007251-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11071871","TN -  General - Sports, Concerts, Theater  - 250 x 250","Get Your Sports, Concerts or Theater Tickets","Sports, Concerts, Theater, Tickets","Banner","0.00 € EUR","N/A","18-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-11071871-1405698138000"" target=""_blank""> <img src=""http://www.awltovhc.com/image-7839687-11071871-1405698138000"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151190?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-11071871-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketNetwork",,"11072033","TN - General - Sports, Concerts, Theater - 468 x 60","Get your Sports, Theater or Concert Tickets","Sports, Concerts, Theater, Tickets","Banner","N/A","N/A","18-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-11072033-1405698138000"" target=""_blank""> <img src=""http://www.ftjcfx.com/image-7839687-11072033-1405698138000"" width=""468"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151191?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-11072033-1405698138000","N/A","","","","Events","2288710","Active","English","No"
